Categoria_1,Categoria_2,Categoria_3,Categoria_4,Categoria_5,Nom,Preu,Quantitat,Preu unitari,Oferta,Promocio,URL,Date
Làctics i ous,Batuts i orxates,Altres batuts,0,0,PULEVA Batut de maduixa,"2,04 €",6 x 1 per paquet,"(0,34 € per article)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/53830/details,02/11/2020
Làctics i ous,Batuts i orxates,Altres batuts,0,0,CACAOLAT Batut de cacau UHT amb encenalls cacau,"1,00 €",0.2L,"(5,00 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/44019/details,02/11/2020
Làctics i ous,Batuts i orxates,Altres batuts,0,0,CACAOLAT Batut de cacau UHT amb cafè mocca,"1,00 €",0.2L,"(5,00 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/44018/details,02/11/2020
Làctics i ous,Batuts i orxates,Altres batuts,0,0,DANET Crema per beure de vainilla,"1,49 €",0.211kg,"(7,06 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/43935/details,02/11/2020
Làctics i ous,Batuts i orxates,Altres batuts,0,0,PULEVA Batut xocolata sense lactosa,"2,39 €",6 x 0.033L,"(12,07 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/54507/details,02/11/2020
Làctics i ous,Batuts i orxates,Altres batuts,0,0,CACAOLAT Batut de cacau 95% llet,"2,69 €",6 x 0.2L,"(2,24 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/06166/details,02/11/2020
Làctics i ous,Batuts i orxates,Orxata,0,0,BONPREU Orxata de xufla,"1,20 €",1L,"(1,20 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/20169/details,02/11/2020
Làctics i ous,Batuts i orxates,Orxata,0,0,CHUFI Orxata de xufla Original,"1,59 €",1L,"(1,59 € per litre)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/02777/details,02/11/2020
Làctics i ous,Postres,Quallada,0,0,DANONE Quallada,"1,00 €",2 x 0.135kg,"(3,70 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/77809/details,02/11/2020
Làctics i ous,Postres,Quallada,0,0,DANONE Quallada amb sucre,"1,00 €",2 x 0.135kg,"(3,70 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/10835/details,02/11/2020
Làctics i ous,Postres,Flams,0,0,LA FAGEDA Flam de vainilla,"1,75 €",4 x 0.11kg,"(3,98 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/59342/details,02/11/2020
Làctics i ous,Postres,Flams,0,0,BONPREU Flam de vainilla,"0,69 €",4 x 0.1kg,"(1,73 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/86914/details,02/11/2020
Làctics i ous,Postres,Flams,0,0,BONPREU Flam d'ou al bany maria,"1,08 €",4 x 0.1kg,"(2,70 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/16629/details,02/11/2020
Làctics i ous,Postres,Flams,0,0,BONPREU Flam d'ou,"1,08 €",4 x 0.1kg,"(2,70 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/86915/details,02/11/2020
Làctics i ous,Postres,Flams,0,0,DANONE Flam de vainilla,"1,49 €",4 x 0.1kg,"(3,73 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/64562/details,02/11/2020
Làctics i ous,Postres,Flams,0,0,DHUL Flam d'ou al bany maria,"2,00 €",4 x 0.11kg,"(4,55 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/38035/details,02/11/2020
Làctics i ous,Postres,Flams,0,0,BONPREU Flam al bany maria 0% greixos,"1,39 €",4 x 0.1kg,"(3,48 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/24369/details,02/11/2020
Làctics i ous,Postres,Flams,0,0,DANONE Flam de formatge,"2,09 €",4 x 0.1kg,"(5,23 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/07120/details,02/11/2020
Làctics i ous,Postres,Flams,0,0,LLET NOSTRA Flam d'ou,"2,35 €",4 x 0.1kg,"(5,88 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/04696/details,02/11/2020
Làctics i ous,Postres,Flams,0,0,DHUL Flam d'ou sense sucre 0%,"2,09 €",4 x 0.1kg,"(5,23 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/45749/details,02/11/2020
Làctics i ous,Postres,Flams,0,0,TERRA I TAST Flam de mató,"1,79 €",2 x 0.115kg,"(7,78 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/40534/details,02/11/2020
Làctics i ous,Postres,Flams,0,0,TERRA I TAST Flam de cafè,"1,79 €",2 x 0.115kg,"(7,78 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/40550/details,02/11/2020
Làctics i ous,Postres,Flams,0,0,TERRA I TAST Flam d'ou al bany maria,"1,79 €",2 x 0.115kg,"(7,78 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/40707/details,02/11/2020
Làctics i ous,Postres,Flams,0,0,DANONE Flam d'ou,"1,99 €",4 x 0.1kg,"(4,98 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/84738/details,02/11/2020
Làctics i ous,Postres,Flams,0,0,LLET NOSTRA Flam de mató,"2,29 €",4 x 0.1kg,"(5,73 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/79586/details,02/11/2020
Làctics i ous,Postres,Flams,0,0,DHUL Flam d'ou sense lactosa,"2,39 €",4 x 0.11kg,"(5,43 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/27045/details,02/11/2020
Làctics i ous,Postres,Natilles i copes,0,0,DANONE La Copa nata-xocolata,"1,19 €",2 x 0.11kg,"(5,41 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/05503/details,02/11/2020
Làctics i ous,Postres,Natilles i copes,0,0,BONPREU Crema de vainilla,"1,35 €",4 x 0.125kg,"(2,70 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/16726/details,02/11/2020
Làctics i ous,Postres,Natilles i copes,0,0,DANET Natilles,"2,78 €",8 x 0.12kg,"(2,90 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/82335/details,02/11/2020
Làctics i ous,Postres,Natilles i copes,0,0,LA FAGEDA Crema,"2,39 €",4 x 0.125kg,"(4,78 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/79634/details,02/11/2020
Làctics i ous,Postres,Natilles i copes,0,0,DANET Natilles de xocolata,"1,97 €",4 x 0.12kg,"(4,10 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/80221/details,02/11/2020
Làctics i ous,Postres,Natilles i copes,0,0,BONPREU Natilles de vainilla amb galeta,"0,99 €",4 x 0.125kg,"(1,98 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/55744/details,02/11/2020
Làctics i ous,Postres,Natilles i copes,0,0,VITALINEA Crema de xocolata,"2,05 €",4 x 0.125kg,"(4,10 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/18912/details,02/11/2020
Làctics i ous,Postres,Natilles i copes,0,0,GERVAIS Natilles de vainilla,"0,79 €",4 x 0.115kg,"(1,72 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/57435/details,02/11/2020
Làctics i ous,Postres,Natilles i copes,0,0,LA LECHERA Dalky xocolata,"1,95 €",4 x 0.1kg,"(4,88 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/15441/details,02/11/2020
Làctics i ous,Postres,Natilles i copes,0,0,LA FAGEDA Crema de xocolata,"2,45 €",4 x 0.125kg,"(4,90 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/79637/details,02/11/2020
Làctics i ous,Postres,Natilles i copes,0,0,VITALINEA Iogurt de vainilla,"2,05 €",4 x 0.12kg,"(4,27 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/46425/details,02/11/2020
Làctics i ous,Postres,Natilles i copes,0,0,DANET Natilles de xocolata,"2,78 €",8 x 0.12kg,"(2,90 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/82336/details,02/11/2020
Làctics i ous,Postres,Natilles i copes,0,0,DHUL Crema catalana,"0,82 €",0.155kg,"(5,29 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/49753/details,02/11/2020
Làctics i ous,Postres,Natilles i copes,0,0,BONPREU Crema de xocolata,"1,35 €",4 x 0.125kg,"(2,70 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/16867/details,02/11/2020
Làctics i ous,Postres,Natilles i copes,0,0,ALPRO Postre a base de soja sabor xocolata,"1,99 €",4 x 0.125kg,"(3,98 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/14751/details,02/11/2020
Làctics i ous,Postres,Natilles i copes,0,0,DANET Natilles,"1,97 €",4 x 0.12kg,"(4,10 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/80220/details,02/11/2020
Làctics i ous,Postres,Natilles i copes,0,0,ALPRO Postre a base de soja sabor vainilla,"1,99 €",4 x 0.125kg,"(3,98 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/14652/details,02/11/2020
Làctics i ous,Postres,Natilles i copes,0,0,DANET Natilles amb crunchy cookies,"1,49 €",0.124kg,"(12,02 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/07603/details,02/11/2020
Làctics i ous,Postres,Natilles i copes,0,0,DANET Natilles amb trossos de galeta,"1,49 €",0.123kg,"(12,11 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/84725/details,02/11/2020
Làctics i ous,Postres,Natilles i copes,0,0,DANET Crema amb gust de galeta,"1,89 €",4 x 0.12kg,"(3,94 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/84727/details,02/11/2020
Làctics i ous,Postres,Natilles i copes,0,0,DANET Crema de xocolata amb gust avellana,"1,89 €",4 x 0.12kg,"(3,94 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/84726/details,02/11/2020
Làctics i ous,Postres,Natilles i copes,0,0,DANET Natilles de vainilla i nata,"1,99 €",4 x 0.1kg,"(4,98 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/08546/details,02/11/2020
Làctics i ous,Postres,Natilles i copes,0,0,DANET Natilles de xocolata amb nata,"1,99 €",4 x 0.1kg,"(4,98 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/07701/details,02/11/2020
Làctics i ous,Postres,Gelatines,0,0,BONPREU Gelatina de maduixa,"0,57 €",4 x 0.1kg,"(1,43 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/13216/details,02/11/2020
Làctics i ous,Postres,Gelatines,0,0,BONPREU Gelatina light,"0,57 €",4 x 0.1kg,"(1,43 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/81034/details,02/11/2020
Làctics i ous,Postres,Gelatines,0,0,BONPREU Gelatina de llimona,"0,57 €",4 x 0.1kg,"(1,43 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/13217/details,02/11/2020
Làctics i ous,Postres,Gelatines,0,0,ROYAL Gelatina light sabor maduixa,"1,69 €",4 x 0.1kg,"(4,23 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/40842/details,02/11/2020
Làctics i ous,Postres,Gelatines,0,0,NADOLS Gelatina de raïm negre i f.vermells eco,"1,99 €",2 x 0.1kg,"(9,95 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/11150/details,02/11/2020
Làctics i ous,Postres,Gelatines,0,0,NADOLS Gelatina de coco ecològica,"2,29 €",2 x 0.1kg,"(11,45 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/11129/details,02/11/2020
Làctics i ous,Postres,Gelatines,0,0,NADOLS Gelatina de pera ecològica,"1,99 €",2 x 0.1kg,"(9,95 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/11139/details,02/11/2020
Làctics i ous,Postres,Gelatines,0,0,ROYAL Gelatina light sabor fruits del bosc,"1,59 €",4 x 0.1kg,"(3,98 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/37281/details,02/11/2020
Làctics i ous,Postres,Gelatines,0,0,NADOLS Gelatina de préssec ecològica,"1,99 €",2 x 0.1kg,"(9,95 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/13373/details,02/11/2020
Làctics i ous,Postres,Gelatines,0,0,ROYAL Gelatina antiox gust nabius,"1,79 €",4 x 0.1kg,"(4,48 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/37280/details,02/11/2020
Làctics i ous,Postres,Gelatines,0,0,ROYAL Gelatina light,"1,59 €",4 x 0.1kg,"(3,98 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/31892/details,02/11/2020
Làctics i ous,Postres,Altres postres,0,0,NESTLÉ GOLD Mousse de xocolata,"1,94 €",4 x 0.057kg,"(8,51 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/23674/details,02/11/2020
Làctics i ous,Postres,Altres postres,0,0,DANONE Arròs amb llet,"1,19 €",2 x 0.13kg,"(4,58 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/05511/details,02/11/2020
Làctics i ous,Postres,Altres postres,0,0,GERVAIS Arròs amb llet,"0,59 €",2 x 0.13kg,"(2,27 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/82343/details,02/11/2020
Làctics i ous,Postres,Altres postres,0,0,TERRA I TAST Recuit d'ovella ecològic,"1,29 €",0.14kg,"(9,21 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/02100/details,02/11/2020
Làctics i ous,Postres,Altres postres,0,0,SOJASUN Postres de soja i préssec,"2,00 €",4 x 0.1kg,"(5,00 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/29349/details,02/11/2020
Làctics i ous,Postres,Altres postres,0,0,DHUL Tiramisú,"1,69 €",2 x 0.08kg,"(10,56 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/65940/details,02/11/2020
Làctics i ous,Postres,Altres postres,0,0,DHUL Tocinets de cel,"1,49 €",2 x 0.1kg,"(7,45 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/49752/details,02/11/2020
Làctics i ous,Postres,Altres postres,0,0,LLET NOSTRA Crema Catalana,"1,82 €",2 x 0.1kg,"(9,10 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/18915/details,02/11/2020
Làctics i ous,Postres,Altres postres,0,0,MIA Pastís de formatge i nabius,"1,89 €",0.11kg,"(17,18 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/06185/details,02/11/2020
Làctics i ous,Postres,Altres postres,0,0,MIA Tiramisú,"1,89 €",0.075kg,"(25,20 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/06286/details,02/11/2020
Làctics i ous,Postres,Altres postres,0,0,SVELTESSE Postres de xocolata fondant,"1,94 €",4 x 0.125kg,"(3,88 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/38039/details,02/11/2020
Làctics i ous,Postres,Altres postres,0,0,GILDO E MARIA Tiramisú,"3,99 €",0.5kg,"(7,98 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/07781/details,02/11/2020
Làctics i ous,Postres,Altres postres,0,0,TERRA TAST Recuit de vaca ecològic,"1,15 €",0.14kg,"(8,21 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/65305/details,02/11/2020
Làctics i ous,Postres,Altres postres,0,0,LA LECHERA Postres delícies de torró,"1,34 €",2 x 0.125kg,"(5,36 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/12333/details,02/11/2020
Làctics i ous,Postres,Altres postres,0,0,TERRA I TAST Flam de mató,"1,79 €",2 x 0.115kg,"(7,78 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/40534/details,02/11/2020
Làctics i ous,Postres,Altres postres,0,0,TERRA I TAST Flam de cafè,"1,79 €",2 x 0.115kg,"(7,78 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/40550/details,02/11/2020
Làctics i ous,Postres,Altres postres,0,0,TERRA I TAST Flam d'ou al bany maria,"1,79 €",2 x 0.115kg,"(7,78 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/40707/details,02/11/2020
Làctics i ous,Postres,Altres postres,0,0,LLET NOSTRA Postres músic amb mel i mató,"1,99 €",0.117kg,"(17,01 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/05630/details,02/11/2020
Làctics i ous,Postres,Altres postres,0,0,NESTLÉ Mousse cruixent After Eight,"1,99 €",0.228kg,"(8,73 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/12334/details,02/11/2020
Làctics i ous,Postres,Altres postres,0,0,DANONE Pannacotta al caramel,"2,09 €",0.4kg,"(5,23 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/67283/details,02/11/2020
Làctics i ous,Postres,Altres postres,0,0, Formatge fresc amb mel,"2,19 €",4 x 0.06kg,"(9,13 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/84546/details,02/11/2020
Làctics i ous,Postres,Altres postres,0,0,LLET NOSTRA Flam de mató,"2,29 €",4 x 0.1kg,"(5,73 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/79586/details,02/11/2020
Làctics i ous,Iogurts,Iogurts de gustos i fruites,0,0,LA FAGEDA Iogurt de maduixa,"1,65 €",4 x 0.125kg,"(3,30 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/59340/details,02/11/2020
Làctics i ous,Iogurts,Iogurts de gustos i fruites,0,0,LA FAGEDA Iogurt de llimona,"1,65 €",4 x 0.125kg,"(3,30 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/59341/details,02/11/2020
Làctics i ous,Iogurts,Iogurts de gustos i fruites,0,0,LA FAGEDA Iogurt sabor de plàtan,"1,65 €",4 x 0.125kg,"(3,30 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/59423/details,02/11/2020
Làctics i ous,Iogurts,Iogurts de gustos i fruites,0,0,DANONE Iogurt de maduixa,"1,09 €",4 x 0.12kg,"(2,27 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/00800/details,02/11/2020
Làctics i ous,Iogurts,Iogurts de gustos i fruites,0,0,DANONE Iogurt gustos,"1,99 €",8 x 0.12kg,"(2,07 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/66020/details,02/11/2020
Làctics i ous,Iogurts,Iogurts de gustos i fruites,0,0,NESTLÉ Iogurt amb kit kat duo,"1,35 €",2 x 0.115kg,"(5,87 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/57643/details,02/11/2020
Làctics i ous,Iogurts,Iogurts de gustos i fruites,0,0,DANONE Iogurt de llimona,"1,09 €",4 x 0.12kg,"(2,27 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/14315/details,02/11/2020
Làctics i ous,Iogurts,Iogurts de gustos i fruites,0,0,DANONE Iogurt de macedònia,"1,09 €",4 x 0.12kg,"(2,27 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/14319/details,02/11/2020
Làctics i ous,Iogurts,Iogurts de gustos i fruites,0,0,DANONE Iogurt gustos,"1,99 €",8 x 0.12kg,"(2,07 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/06040/details,02/11/2020
Làctics i ous,Iogurts,Iogurts de gustos i fruites,0,0,DANONE Iogurt gustos diversos,"1,99 €",8 x 0.12kg,"(2,07 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/68934/details,02/11/2020
Làctics i ous,Iogurts,Iogurts de gustos i fruites,0,0,NESTLÉ Iogurt de maduixa amb Smarties,"1,35 €",2 x 0.07kg,"(9,64 € per quilo)",NO,NULL,https://www.compraonline.bonpreuesclat.cat/products/23636/details,02/11/2020
